@xmlns,@xmlns:xsi,@xsi:type,uid,codeType,libelle,libelleEdition,libelleAbrege,libelleAbrev,viMoDe,organeParent,chambre,regime,legislature,regimeJuridique,siteInternet,nombreReunionsAnnuelles,secretariat,listePays,positionPolitique,preseance,couleurAssociee
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,GroupePolitique_type,PO774834,GP,Mouvement Démocrate (MoDem) et Démocrates apparentés,du groupe Mouvement Démocrate (MoDem) et Démocrates apparentés,Dem,DEM,"{'dateDebut': '2020-09-24', 'dateAgrement': None, 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,Minoritaire,3,#F26D22
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO783542,MISINFO,"Mission de contrôle sur l'application de la loi n° 2020-1525 du 7 décembre 2020 d'accélération et de simplification de l'action publique dite ""ASAP""","de la mission sur l'application de la loi n° 2020-1525 du 7 décembre 2020 d'accélération et de simplification de l'action publique dite ""ASAP""",Application loi ASAP,APP ASAP,"{'dateDebut': '2021-05-18', 'dateAgrement': None, 'dateFin': None}",PO419610,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO787587,MISINFO,Mission d'information sur l'impact de la crise de la Covid-19 et les nouvelles mutation du secteur des métiers d'excellence et métiers d'art,Mission d'information sur l'impact de la crise de la Covid-19 et les nouvelles mutation du secteur des métiers d'excellence et métiers d'art,MI METIERS D'ART,MÉTIERSART,"{'dateDebut': '2021-10-27', 'dateAgrement': None, 'dateFin': None}",PO419610,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO785917,CMP,Commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion de la proposition de loi organique relative aux lois de financement de la sécurité sociale,de la commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion de la proposition de loi organique relative aux lois de financement de la sécurité sociale,PPLO Lois de financement de la sécurité sociale,4111,"{'dateDebut': '2021-09-29', 'dateAgrement': None, 'dateFin': '2022-02-09'}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExterne_Type,PO766967,MINISTERE,"Secrétariat d’État auprès de la ministre de la transition écologique et solidaire, chargé des transports","auprès de la ministre de la transition écologique et solidaire, chargé des transports",Transports,TRA,"{'dateDebut': '2019-09-04', 'dateAgrement': None, 'dateFin': '2020-07-06'}",PO725688,,,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExterne_Type,PO730011,MINISTERE,Ministère de l'action et des comptes publics,de l'action et des comptes publics,Action et comptes publics,CPA,"{'dateDebut': '2017-06-22', 'dateAgrement': None, 'dateFin': '2020-07-06'}",PO725688,,,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO738117,MISINFO,Mission d'information sur l’application de la loi n° 2016-274 du 7 mars 2016 relative au droit des étrangers en France,de la mission d'information sur l’application de la loi n° 2016-274 du 7 mars 2016 relative au droit des étrangers en France,Droit des étrangers,ETRANGERS,"{'dateDebut': '2017-09-13', 'dateAgrement': None, 'dateFin': '2018-02-15'}",PO59051,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO748027,CNPE,"Commission d’enquête sur les maladies et pathologies professionnelles dans l’industrie (risques chimiques, psychosociaux ou physiques) et les moyens à déployer pour leur élimination","de la commission d’enquête sur les maladies et pathologies professionnelles dans l’industrie (risques chimiques, psychosociaux ou physiques) et les moyens à déployer pour leur élimination",Commission d'enquête sur les maladies professionnelles,CEMALPA,"{'dateDebut': '2018-01-24', 'dateAgrement': None, 'dateFin': '2018-07-19'}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO699035,ORGEXTPARL,Conseil national d'évaluation du système scolaire,du Conseil national d'évaluation du système scolaire,Evaluation du système scolaire,316,"{'dateDebut': '2013-12-11', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,Article L. 241-13 du code de l'éducation,http://www.cnesco.fr/fr/qui-sommes-nous/,3,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO747276,GE,Villes moyennes,VILLES MOYENNES,VILLES MOYENNES,VILLESMOYE,"{'dateDebut': None, 'dateAgrement': '2017-12-20', 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': 'Mme Marine Manzano', 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO776513,MISINFO,Mission sur les personnels civils de la Défense,de la mission sur les personnels civils de la Défense,Personnels civils de la Défense,PERSCIVDEF,"{'dateDebut': '2020-10-28', 'dateAgrement': None, 'dateFin': '2021-04-07'}",PO59046,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO717296,ORGEXTPARL,Comité de pilotage de l'Observatoire de la formation des prix et des marges des produits alimentaires,,Observatoire prix et marge produits alimentaires,363,"{'dateDebut': '2016-12-09', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,Article L. 682-1 du code rural et de la pêche maritime,https://observatoire-prixmarges.franceagrimer.fr/observatoire/Pages/default.aspx,4,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO788997,CMP,Commission mixte paritaire chargée de proposer un texte commun sur la proposition de loi visant à renforcer le droit à l'avortement,de la commission mixte paritaire chargée de proposer un texte commun sur la proposition de loi visant à renforcer le droit à l'avortement,Avortement,3292,"{'dateDebut': '2022-01-19', 'dateAgrement': None, 'dateFin': '2022-02-23'}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,GroupePolitique_type,PO730952,GP,"Les Constructifs : républicains, UDI, indépendants","du groupe Les Constructifs : républicains, UDI, indépendants",LC,LC,"{'dateDebut': '2017-06-27', 'dateAgrement': None, 'dateFin': '2017-11-28'}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,Opposition,4,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO788622,MISINFO,mission d'information flash sur l’agrivoltaïsme,,Agrivoltaïsme,AGRIVOLTA,"{'dateDebut': '2022-01-05', 'dateAgrement': None, 'dateFin': None}",PO419865,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExterne_Type,PO729977,MINISTERE,Ministère des armées,des armées,Armées,ARM,"{'dateDebut': '2017-06-22', 'dateAgrement': None, 'dateFin': '2020-07-06'}",PO725688,,,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO781746,MISINFO,L'espace indopacifique : enjeux et stratégie pour la France,de la mission d'information sur l'espace indopacifique : enjeux et stratégie pour la France,L'espace indopacifique : enjeux et stratégie pour la France,INDOPACIFI,"{'dateDebut': '2021-03-03', 'dateAgrement': None, 'dateFin': None}",PO59047,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO732768,DELEGBUREAU,Délégation chargée du patrimoine artistique et culturel de l'Assemblée nationale,de la délégation chargée du patrimoine artistique et culturel de l'Assemblée nationale,Patrimoine,PAT,"{'dateDebut': '2017-06-29', 'dateAgrement': None, 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO744107,CNPS,Commission spéciale chargée d'examiner le projet de loi pour un État au service d'une société de confiance,de la commission spéciale chargée d'examiner le projet de loi pour un État au service d'une société de confiance,Commission spéciale sur la société de confiance,CSCONF,"{'dateDebut': '2017-11-27', 'dateAgrement': None, 'dateFin': '2018-07-31'}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO307800,ORGEXTPARL,Conseil d'administration de l'Institut national des hautes études de la sécurité et de la justice,du conseil d'administration de l'Institut national des hautes études de sécurité et de justice,Hautes études de sécurité,202,"{'dateDebut': None, 'dateAgrement': None, 'dateFin': None}",,,,,Article D. 123-18 du code de la sécurité intérieure,https://inhesj.fr/,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExterne_Type,PO773408,MINISTERE,"Ministère auprès du Premier ministre, chargé de l’égalité entre les femmes et les hommes, de la diversité et de l’égalité des chances","auprès du Premier ministre, chargée de l’égalité entre les femmes et les hommes, de la diversité et de l’égalité des chances","Égalité femmes-hommes, diversité et égalité des chances",ECH,"{'dateDebut': '2020-07-07', 'dateAgrement': None, 'dateFin': '2022-05-16'}",PO773371,,,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO753262,MISINFO,Mission d'information sur le régime des fouilles en détention,de la mission d’information sur le régime des fouilles en détention,Fouilles en détention,FOUILDET,"{'dateDebut': '2018-03-07', 'dateAgrement': None, 'dateFin': '2018-10-02'}",PO59051,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO779269,MISINFO,Mission d'information flash sur le traitement des masques usagés,,traitement des masques usagés,MASQUES,"{'dateDebut': '2020-11-04', 'dateAgrement': None, 'dateFin': '2021-01-28'}",PO419865,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,GroupePolitique_type,PO730970,GP,Mouvement Démocrate et apparentés,du groupe du Mouvement Démocrate et apparentés,MODEM,MODEM,"{'dateDebut': '2017-06-27', 'dateAgrement': None, 'dateFin': '2020-09-23'}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,Minoritaire,3,#F26D22
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO779240,MISINFO,Mission d'information sur l'autonomie alimentaire de la France et au sein de ses territoires,de la mission d'information sur l'autonomie alimentaire de la France et au sein de ses territoires,Autonomie alimentaire,AUTOALIM,"{'dateDebut': '2020-12-16', 'dateAgrement': None, 'dateFin': None}",PO419610,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaireInternational,PO733487,GA,France-Birmanie,de France-Birmanie,Birmanie,BIR,"{'dateDebut': None, 'dateAgrement': '2017-07-19', 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': 'M. Thierry Deilhes', 'secretaire02': None}",{'paysRef': 'GOP756460'},,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO763541,MISINFO,"Mission de contrôle de l'application de la loi n° 2018-1021 du 23 novembre 2018 portant évolution du logement, de l’aménagement et du numérique (ELAN)","de la mission sur l’application de la loi n° 2018-1021 du 23 novembre 2018 portant évolution du logement, de l’aménagement et du numérique (ELAN)",Application loi ELAN,APPLI ELAN,"{'dateDebut': '2019-03-13', 'dateAgrement': None, 'dateFin': '2019-06-26'}",PO419610,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExterne_Type,PO773422,MINISTERE,"Ministère auprès du ministre de l’économie, des finances et de la relance, chargé des petites et moyennes entreprises","auprès du ministre de l’économie, des finances et de la relance, chargé des petites et moyennes entreprises",Petites et moyennes entreprises,PME,"{'dateDebut': '2020-07-07', 'dateAgrement': None, 'dateFin': '2021-12-08'}",PO773371,,,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO744364,MISINFO,Mission d'information sur la diplomatie climatique : une action diplomatique forte pour consolider les accords sur le climat,de la mission d'information sur la diplomatie climatique : une action diplomatique forte pour consolider les accords sur le climat,Diplomatie climatique,CLIMAT2,"{'dateDebut': '2017-10-24', 'dateAgrement': None, 'dateFin': '2018-11-28'}",PO59047,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO763229,GE,Air et santé : Impact sur la santé de la qualité de l'air intérieur et extérieur,,AIR ET SANTE,AIRETSANTE,"{'dateDebut': None, 'dateAgrement': '2019-03-06', 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': 'M. Benjamin Dourdy', 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO763249,GE,Hydrogène,Hydrogène,HYDROGENE,HYDROGENE,"{'dateDebut': None, 'dateAgrement': '2019-03-06', 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO402232,OFFPAR,Délégation parlementaire au renseignement,de la délégation parlementaire au renseignement,Délégation parlementaire au renseignement,DPR,"{'dateDebut': '2007-10-10', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
